01SHC1213ZPK,0.796,,,
01SHC1213ZRD,0.796,,,
01SHC1214ZBK,0.978,,,
01SHC1214ZBL,0.978,,,
01SHC1214ZRD,0.978,,,
01SHC1215ZBK,1.71,,,
01SHC1215ZBL,1.71,,,
01SHC1215ZRD,1.71,,,
01SHC1216ZBK,0.64,,,
01SHC1216ZBL,0.64,,,
01SHC1216ZRD,0.64,,,
01SHC1217ZBK,0.98,,,
01SHC1217ZBL,0.98,,,
01SHC1217ZRD,0.98,,,
01SHC1217ZYL,0.98,,,
01SHC1218ZBK,0.64,,,
01SHC1218ZBL,0.64,,,
01SHC1218ZDO,0.64,,,
01SHC1218ZGR,0.64,,,
01SHC1218ZRD,0.64,,,
01SHC1219ZBK,0.42,,,
01SHC1219ZBL,0.42,,,
01SHC1219ZDO,0.42,,,
01SHC1219ZGR,0.42,,,
01SHC1219ZPK,0.42,,,
01SHC1219ZPL,0.42,,,
01SHC1219ZRD,0.42,,,
01SHC1219ZYL,0.42,,,
01SHC1220ZBK,0.27,,,
01SHC1220ZBL,0.27,,,
01SHC1220ZGR,0.27,,,
01SHC1220ZRD,0.27,,,
01SHC1221ZBK,0.41,,,
01SHC1221ZBL,0.41,,,
01SHC1221ZRD,0.41,,,
01SHC1221ZYL,0.41,,,
01SHC1222ZBK,0.43,,,
01SHC1222ZBL,0.43,,,
01SHC1222ZPL,0.43,,,
01SHC1222ZRD,0.43,,,
01SHC1223ZBK,1.33,,,
01SHC1223ZBL,1.33,,,
01SHC1223ZOR,1.33,,,
01SHC1223ZRD,1.33,,,
01SHC1223ZWT,1.33,,,
01SHC1226ZBK,1.17,,,
01SHC1226ZBL,1.17,,,
01SHC1226ZRD,1.17,,,
01SHC1227ZBK,1,,,
01SHC1227ZBL,1,,,
01SHC1227ZGR,1,,,
01SHC1227ZRD,1,,,
01SHC1228CBK,2.05,,,
01SHC1228CBL,2.05,,,
01SHC1228COR,2.05,,,
01SHC1228CRD,2.05,,,
01SHC1229ZBK,1.26,,,
01SHC1229ZBL,1.26,,,
01SHC1229ZRD,1.26,,,
01SHC1229ZYL,1.26,,,
01SHC1230ZBK,1.25,,,
01SHC1230ZBL,1.25,,,
01SHC1230ZRD,1.25,,,
01SHC1231ZBK,1.58,,,
01SHC1231ZBL,1.58,,,
01SHC1231ZRD,1.58,,,
01SHC1232ZBK,1.58,,,
01SHC1232ZBL,1.58,,,
01SHC1232ZRD,1.58,,,
01SHC1233CBK,2.12,,,
01SHC1233CBL,2.12,,,
01SHC1233CRD,2.12,,,
01SHC1261ZBK,0.98,,,
01SHC1261ZBL,0.98,,,
01SHC1261ZDO,0.98,,,
01SHC1261ZGR,0.98,,,
01SHC1261ZOR,0.98,,,
01SHC1261ZPK,0.98,,,
01SHC1261ZPL,0.98,,,
01SHC1261ZRD,0.98,,,
01SHC1261ZWT,0.98,,,
01SHC1261ZYL,0.98,,,
01SHC1262ZBK,0.82,,,
01SHC1262ZBL,0.82,,,
01SHC1262ZDO,0.82,,,
01SHC1262ZFL,0.82,,,
01SHC1262ZGR,0.82,,,
01SHC1262ZOR,0.82,,,
01SHC1262ZPK,0.82,,,
01SHC1262ZPL,0.82,,,
01SHC1262ZRD,0.82,,,
01SHC1262ZWT,0.82,,,
01SHC1262ZYL,0.82,,,
01SHC1263ZBK,1.185,,,
01SHC1263ZBL,1.185,,,
01SHC1263ZRD,1.185,,,
01SHC1264ZBK,0.388,,,
01SHC1264ZBL,0.388,,,
01SHC1264ZRD,0.388,,,
01SHC1265ZBK,0.275,,,
01SHC1265ZBL,0.275,,,
01SHC1265ZDO,0.275,,,
01SHC1265ZRD,0.275,,,
01SHC1266ZBK,0.21,,,
01SHC1266ZBL,0.21,,,
01SHC1266ZRD,0.21,,,
01SHC1267ZBK,0.3,,,
01SHC1267ZBL,0.3,,,
01SHC1267ZRD,0.3,,,
01SHC1268ZBK,1.73,,,
01SHC1268ZBL,1.73,,,
01SHC1268ZFL,1.73,,,
01SHC1268ZGR,1.73,,,
01SHC1268ZPL,1.73,,,
01SHC1268ZRD,1.73,,,
01SHC1269ZBK,0.43,,,
01SHC1269ZBL,0.43,,,
01SHC1269ZDO,0.43,,,
01SHC1269ZFL,0.43,,,
01SHC1269ZGR,0.43,,,
01SHC1269ZOR,0.43,,,
01SHC1269ZPL,0.43,,,
01SHC1269ZRD,0.43,,,
01SHC1269ZYL,0.43,,,
01SHC1270ZBK,0.64,,,
01SHC1270ZBL,0.64,,,
01SHC1270ZGR,0.64,,,
01SHC1270ZRD,0.64,,,
01SHC1271ZBK,0.3,,,
01SHC1271ZBL,0.3,,,
01SHC1271ZRD,0.3,,,
01SHC1301ZBK,0.762,,,
01SHC1301ZBL,0.762,,,
01SHC1301ZDO,0.762,,,
01SHC1301ZGR,0.762,,,
01SHC1301ZOR,0.762,,,
01SHC1301ZPK,0.762,,,
01SHC1301ZPL,0.762,,,
01SHC1301ZRD,0.762,,,
01SHC1301ZWT,0.762,,,
01SHC1301ZYL,0.762,,,
01SHC1303ABK,1.96,,,
01SHC1303ABL,1.96,,,
01SHC1303ARD,1.96,,,
01SHC1303AYL,1.96,,,
01SHC1303CBK,1.443,,,
01SHC1303CBL,1.443,,,
01SHC1303CDO,1.443,,,
01SHC1303CFL,1.443,,,
01SHC1303CGR,1.443,,,
01SHC1303COR,1.443,,,
01SHC1303CPK,1.443,,,
01SHC1303CPL,1.443,,,
01SHC1303CRD,1.443,,,
01SHC1303CWT,1.443,,,
01SHC1303CYL,1.443,,,
01SHC1303DBK,1.66,,,
01SHC1303DBL,1.66,,,
01SHC1303DDO,1.66,,,
01SHC1303DFL,1.66,,,
01SHC1303DGR,1.66,,,
01SHC1303DOR,1.66,,,
01SHC1303DPK,1.66,,,
01SHC1303DPL,1.66,,,
01SHC1303DRD,1.66,,,
01SHC1303DWT,1.66,,,
01SHC1303DYL,1.66,,,
01SHC1303EBK,1.64,,,
01SHC1303EBL,1.64,,,
01SHC1303ERD,1.64,,,
01SHC1303WBK,1.443,,,
01SHC1303WBL,1.443,,,
01SHC1303WGR,1.443,,,
01SHC1303WPL,1.443,,,
01SHC1303WRD,1.443,,,
01SHC1303WWT,1.443,,,
01SHC1303WYL,1.443,,,
01SHC1303ZBK,0.721,,,
01SHC1303ZBL,0.721,,,
01SHC1303ZDO,0.721,,,
01SHC1303ZFL,0.721,,,
01SHC1303ZGR,0.721,,,
01SHC1303ZOR,0.721,,,
01SHC1303ZPK,0.721,,,
01SHC1303ZPL,0.721,,,
01SHC1303ZRD,0.721,,,
01SHC1303ZWT,0.721,,,
01SHC1303ZYL,0.721,,,
01SHC1304CBK,1.68,,,
01SHC1304CBL,1.68,,,
01SHC1304CDO,1.68,,,
01SHC1304CFL,1.68,,,
01SHC1304CGR,1.68,,,
01SHC1304COR,1.68,,,
01SHC1304CPK,1.68,,,
01SHC1304CPL,1.68,,,
01SHC1304CRD,1.68,,,
01SHC1304CWT,1.68,,,
01SHC1304CYL,1.68,,,
01SHC1304WBK,1.68,,,
01SHC1304WBL,1.68,,,
01SHC1304WDO,1.68,,,
01SHC1304WFL,1.68,,,
01SHC1304WGR,1.68,,,
01SHC1304WPL,1.68,,,
01SHC1304WRD,1.68,,,
01SHC1304WWT,1.68,,,
01SHC1304WYL,1.68,,,
01SHC1304ZBK,0.915,,,
01SHC1304ZBL,0.915,,,
01SHC1304ZCP,0.915,,,
01SHC1304ZDO,0.915,,,
01SHC1304ZFL,0.915,,,
01SHC1304ZGR,0.915,,,
01SHC1304ZOR,0.915,,,
01SHC1304ZPK,0.915,,,
01SHC1304ZPL,0.915,,,
01SHC1304ZRD,0.915,,,
01SHC1304ZWT,0.915,,,
01SHC1304ZYL,0.915,,,
01SHC1305CBK,1.76,,,
01SHC1305CBL,1.76,,,
01SHC1305CDO,1.76,,,
01SHC1305CGR,1.76,,,
01SHC1305COR,1.76,,,
01SHC1305CPK,1.76,,,
01SHC1305CPL,1.76,,,
01SHC1305CRD,1.76,,,
01SHC1305CWT,1.76,,,
01SHC1305CYL,1.76,,,
01SHC1305ZBK,0.91,,,
01SHC1305ZBL,0.91,,,
01SHC1305ZDO,0.91,,,
01SHC1305ZGR,0.91,,,
01SHC1305ZOR,0.91,,,
01SHC1305ZPK,0.91,,,
01SHC1305ZPL,0.91,,,
01SHC1305ZRD,0.91,,,
01SHC1305ZWT,0.91,,,
01SHC1305ZYL,0.91,,,
01SHC1306ZBK,0.8,,,
01SHC1306ZBL,0.8,,,
01SHC1306ZDO,0.8,,,
01SHC1306ZGR,0.8,,,
01SHC1306ZOR,0.8,,,
01SHC1306ZPK,0.8,,,
01SHC1306ZPL,0.8,,,
01SHC1306ZRD,0.8,,,
01SHC1306ZWT,0.8,,,
01SHC1306ZYL,0.8,,,
01SHC1307ZBK,0.85,,,
01SHC1307ZBL,0.85,,,
01SHC1307ZDO,0.85,,,
01SHC1307ZGR,0.85,,,
01SHC1307ZOR,0.85,,,
01SHC1307ZPK,0.85,,,
01SHC1307ZPL,0.85,,,
01SHC1307ZRD,0.85,,,
01SHC1307ZWT,0.85,,,
01SHC1307ZYL,0.85,,,
01SHC1308ZBK,0.978,,,
01SHC1308ZBL,0.978,,,
01SHC1308ZDO,0.978,,,
01SHC1308ZGR,0.978,,,
01SHC1308ZOR,0.978,,,
01SHC1308ZPK,0.978,,,
01SHC1308ZPL,0.978,,,
01SHC1308ZRD,0.978,,,
01SHC1308ZWT,0.978,,,
01SHC1308ZYL,0.978,,,
01SHC1309ZBK,1.19,,,
01SHC1309ZBL,1.19,,,
01SHC1309ZDO,1.19,,,
01SHC1309ZFL,1.19,,,
01SHC1309ZGR,1.19,,,
01SHC1309ZOR,1.19,,,
01SHC1309ZPK,1.19,,,
01SHC1309ZPL,1.19,,,
01SHC1309ZRD,1.19,,,
01SHC1309ZWT,1.19,,,
01SHC1309ZYL,1.19,,,
01SHC1310ZBK,0.596,,,
01SHC1310ZBL,0.596,,,
01SHC1310ZDO,0.596,,,
01SHC1310ZGR,0.596,,,
01SHC1310ZOR,0.596,,,
01SHC1310ZPK,0.596,,,
01SHC1310ZPL,0.596,,,
01SHC1310ZRD,0.596,,,
01SHC1310ZWT,0.596,,,
